stn_id,지점명,시도,연도,지표,일수
272,영주,경상북도,2019,한파일수,3.0
272,영주,경상북도,2020,한파일수,3.0
272,영주,경상북도,2021,한파일수,11.0
272,영주,경상북도,2022,한파일수,11.0
272,영주,경상북도,2023,한파일수,6.0
272,영주,경상북도,2024,한파일수,2.0
272,영주,경상북도,2025,한파일수,4.0
272,영주,경상북도,2026,한파일수,5.0
281,영천,경상북도,2016,한파일수,1.0
281,영천,경상북도,2017,한파일수,1.0
281,영천,경상북도,2018,한파일수,6.0
281,영천,경상북도,2019,한파일수,0.0
281,영천,경상북도,2020,한파일수,0.0
281,영천,경상북도,2021,한파일수,3.0
281,영천,경상북도,2022,한파일수,1.0
281,영천,경상북도,2023,한파일수,2.0
281,영천,경상북도,2024,한파일수,0.0
281,영천,경상북도,2025,한파일수,0.0
281,영천,경상북도,2026,한파일수,0.0
115,울릉도,경상북도,2016,열대야일수,7.0
115,울릉도,경상북도,2017,열대야일수,6.0
115,울릉도,경상북도,2018,열대야일수,20.0
115,울릉도,경상북도,2019,열대야일수,12.0
115,울릉도,경상북도,2020,열대야일수,12.0
115,울릉도,경상북도,2021,열대야일수,8.0
115,울릉도,경상북도,2022,열대야일수,12.0
115,울릉도,경상북도,2023,열대야일수,22.0
115,울릉도,경상북도,2024,열대야일수,30.0
115,울릉도,경상북도,2025,열대야일수,40.0
115,울릉도,경상북도,2026,열대야일수,14.0
115,울릉도,경상북도,2016,폭염일수,0.0
115,울릉도,경상북도,2017,폭염일수,0.0
115,울릉도,경상북도,2018,폭염일수,4.0
115,울릉도,경상북도,2019,폭염일수,0.0
115,울릉도,경상북도,2020,폭염일수,0.0
115,울릉도,경상북도,2021,폭염일수,0.0
115,울릉도,경상북도,2022,폭염일수,0.0
115,울릉도,경상북도,2023,폭염일수,1.0
115,울릉도,경상북도,2024,폭염일수,3.0
115,울릉도,경상북도,2025,폭염일수,2.0
115,울릉도,경상북도,2026,폭염일수,5.0
115,울릉도,경상북도,2016,한파일수,0.0
115,울릉도,경상북도,2017,한파일수,0.0
115,울릉도,경상북도,2018,한파일수,0.0
115,울릉도,경상북도,2019,한파일수,0.0
115,울릉도,경상북도,2020,한파일수,0.0
115,울릉도,경상북도,2021,한파일수,0.0
115,울릉도,경상북도,2022,한파일수,0.0
115,울릉도,경상북도,2023,한파일수,0.0
115,울릉도,경상북도,2024,한파일수,0.0
115,울릉도,경상북도,2025,한파일수,0.0
115,울릉도,경상북도,2026,한파일수,0.0
130,울진,경상북도,2016,열대야일수,6.0
130,울진,경상북도,2017,열대야일수,6.0
130,울진,경상북도,2018,열대야일수,14.0
130,울진,경상북도,2019,열대야일수,10.0
130,울진,경상북도,2020,열대야일수,3.0
130,울진,경상북도,2021,열대야일수,1.0
130,울진,경상북도,2022,열대야일수,7.0
130,울진,경상북도,2023,열대야일수,8.0
130,울진,경상북도,2024,열대야일수,19.0
130,울진,경상북도,2025,열대야일수,15.0
130,울진,경상북도,2026,열대야일수,11.0
130,울진,경상북도,2016,폭염일수,2.0
130,울진,경상북도,2017,폭염일수,9.0
130,울진,경상북도,2018,폭염일수,12.0
130,울진,경상북도,2019,폭염일수,8.0
130,울진,경상북도,2020,폭염일수,6.0
130,울진,경상북도,2021,폭염일수,0.0
130,울진,경상북도,2022,폭염일수,9.0
130,울진,경상북도,2023,폭염일수,4.0
130,울진,경상북도,2024,폭염일수,13.0
130,울진,경상북도,2025,폭염일수,16.0
130,울진,경상북도,2026,폭염일수,10.0
130,울진,경상북도,2016,한파일수,1.0
130,울진,경상북도,2017,한파일수,0.0
130,울진,경상북도,2018,한파일수,3.0
130,울진,경상북도,2019,한파일수,0.0
130,울진,경상북도,2020,한파일수,0.0
130,울진,경상북도,2021,한파일수,2.0
130,울진,경상북도,2022,한파일수,0.0
130,울진,경상북도,2023,한파일수,1.0
130,울진,경상북도,2024,한파일수,0.0
130,울진,경상북도,2025,한파일수,0.0
130,울진,경상북도,2026,한파일수,0.0
278,의성,경상북도,2016,열대야일수,2.0
278,의성,경상북도,2017,열대야일수,2.0
278,의성,경상북도,2018,열대야일수,8.0
278,의성,경상북도,2019,열대야일수,2.0
278,의성,경상북도,2020,열대야일수,1.0
278,의성,경상북도,2021,열대야일수,0.0
278,의성,경상북도,2022,열대야일수,4.0
278,의성,경상북도,2023,열대야일수,1.0
278,의성,경상북도,2024,열대야일수,6.0
278,의성,경상북도,2025,열대야일수,3.0
278,의성,경상북도,2026,열대야일수,3.0
278,의성,경상북도,2016,한파일수,12.0
278,의성,경상북도,2017,한파일수,23.0
278,의성,경상북도,2018,한파일수,29.0
278,의성,경상북도,2019,한파일수,9.0
278,의성,경상북도,2020,한파일수,7.0
278,의성,경상북도,2021,한파일수,16.0
278,의성,경상북도,2022,한파일수,23.0
278,의성,경상북도,2023,한파일수,12.0
278,의성,경상북도,2024,한파일수,3.0
278,의성,경상북도,2025,한파일수,12.0
278,의성,경상북도,2026,한파일수,15.0
276,청송군,경상북도,2016,열대야일수,0.0
276,청송군,경상북도,2017,열대야일수,0.0
276,청송군,경상북도,2018,열대야일수,0.0
276,청송군,경상북도,2019,열대야일수,0.0
276,청송군,경상북도,2020,열대야일수,0.0
276,청송군,경상북도,2021,열대야일수,0.0
276,청송군,경상북도,2022,열대야일수,2.0
276,청송군,경상북도,2023,열대야일수,0.0
276,청송군,경상북도,2024,열대야일수,2.0
276,청송군,경상북도,2025,열대야일수,0.0
276,청송군,경상북도,2026,열대야일수,4.0
276,청송군,경상북도,2016,폭염일수,26.0
276,청송군,경상북도,2017,폭염일수,20.0
276,청송군,경상북도,2018,폭염일수,32.0
276,청송군,경상북도,2019,폭염일수,15.0
276,청송군,경상북도,2020,폭염일수,16.0
276,청송군,경상북도,2021,폭염일수,16.0
276,청송군,경상북도,2022,폭염일수,22.0
276,청송군,경상북도,2023,폭염일수,25.0
276,청송군,경상북도,2024,폭염일수,51.0
276,청송군,경상북도,2025,폭염일수,54.0
276,청송군,경상북도,2026,폭염일수,26.0
276,청송군,경상북도,2016,한파일수,9.0
276,청송군,경상북도,2017,한파일수,14.0
276,청송군,경상북도,2018,한파일수,27.0
276,청송군,경상북도,2019,한파일수,6.0
276,청송군,경상북도,2020,한파일수,5.0
276,청송군,경상북도,2021,한파일수,16.0
276,청송군,경상북도,2022,한파일수,25.0
276,청송군,경상북도,2023,한파일수,13.0
276,청송군,경상북도,2024,한파일수,7.0
276,청송군,경상북도,2025,한파일수,10.0
276,청송군,경상북도,2026,한파일수,11.0
138,포항,경상북도,2016,열대야일수,26.0
138,포항,경상북도,2017,열대야일수,24.0
138,포항,경상북도,2018,열대야일수,38.0
138,포항,경상북도,2019,열대야일수,27.0
138,포항,경상북도,2020,열대야일수,24.0
138,포항,경상북도,2021,열대야일수,21.0
138,포항,경상북도,2022,열대야일수,31.0
138,포항,경상북도,2023,열대야일수,23.0
138,포항,경상북도,2024,열대야일수,47.0
138,포항,경상북도,2025,열대야일수,48.0
138,포항,경상북도,2026,열대야일수,27.0
138,포항,경상북도,2016,폭염일수,16.0
138,포항,경상북도,2017,폭염일수,16.0
138,포항,경상북도,2018,폭염일수,26.0
138,포항,경상북도,2019,폭염일수,19.0
138,포항,경상북도,2020,폭염일수,22.0
138,포항,경상북도,2021,폭염일수,9.0
138,포항,경상북도,2022,폭염일수,23.0
138,포항,경상북도,2023,폭염일수,22.0
138,포항,경상북도,2024,폭염일수,29.0
138,포항,경상북도,2025,폭염일수,43.0
138,포항,경상북도,2026,폭염일수,21.0
138,포항,경상북도,2016,한파일수,1.0
138,포항,경상북도,2017,한파일수,0.0
138,포항,경상북도,2018,한파일수,2.0
138,포항,경상북도,2019,한파일수,0.0
138,포항,경상북도,2020,한파일수,0.0
138,포항,경상북도,2021,한파일수,1.0
138,포항,경상북도,2022,한파일수,0.0
138,포항,경상북도,2023,한파일수,1.0
138,포항,경상북도,2024,한파일수,0.0
138,포항,경상북도,2025,한파일수,0.0
138,포항,경상북도,2026,한파일수,0.0
143,대구,대구광역시,2016,열대야일수,14.0
143,대구,대구광역시,2017,열대야일수,19.0
143,대구,대구광역시,2018,열대야일수,26.0
143,대구,대구광역시,2019,열대야일수,22.0
143,대구,대구광역시,2020,열대야일수,16.0
143,대구,대구광역시,2021,열대야일수,9.0
143,대구,대구광역시,2022,열대야일수,28.0
143,대구,대구광역시,2023,열대야일수,11.0
143,대구,대구광역시,2024,열대야일수,36.0
143,대구,대구광역시,2025,열대야일수,27.0
143,대구,대구광역시,2026,열대야일수,24.0
143,대구,대구광역시,2016,폭염일수,32.0
143,대구,대구광역시,2017,폭염일수,33.0
143,대구,대구광역시,2018,폭염일수,40.0
143,대구,대구광역시,2019,폭염일수,29.0
143,대구,대구광역시,2020,폭염일수,31.0
143,대구,대구광역시,2021,폭염일수,23.0
143,대구,대구광역시,2022,폭염일수,45.0
143,대구,대구광역시,2023,폭염일수,27.0
143,대구,대구광역시,2024,폭염일수,53.0
143,대구,대구광역시,2025,폭염일수,54.0
143,대구,대구광역시,2026,폭염일수,33.0
143,대구,대구광역시,2016,한파일수,1.0
143,대구,대구광역시,2017,한파일수,0.0
143,대구,대구광역시,2018,한파일수,4.0
143,대구,대구광역시,2019,한파일수,0.0
143,대구,대구광역시,2020,한파일수,0.0
143,대구,대구광역시,2021,한파일수,1.0
143,대구,대구광역시,2022,한파일수,0.0
143,대구,대구광역시,2023,한파일수,1.0
143,대구,대구광역시,2024,한파일수,0.0
143,대구,대구광역시,2025,한파일수,0.0
143,대구,대구광역시,2026,한파일수,0.0
133,대전,대전광역시,2016,열대야일수,21.0
133,대전,대전광역시,2017,열대야일수,18.0
133,대전,대전광역시,2018,열대야일수,35.0
133,대전,대전광역시,2019,열대야일수,23.0
133,대전,대전광역시,2020,열대야일수,17.0
133,대전,대전광역시,2021,열대야일수,15.0
133,대전,대전광역시,2022,열대야일수,17.0
133,대전,대전광역시,2023,열대야일수,8.0
133,대전,대전광역시,2024,열대야일수,36.0
133,대전,대전광역시,2025,열대야일수,33.0
133,대전,대전광역시,2026,열대야일수,18.0
133,대전,대전광역시,2016,폭염일수,29.0
133,대전,대전광역시,2017,폭염일수,14.0
133,대전,대전광역시,2018,폭염일수,37.0
133,대전,대전광역시,2019,폭염일수,18.0
133,대전,대전광역시,2020,폭염일수,13.0
133,대전,대전광역시,2021,폭염일수,21.0
133,대전,대전광역시,2022,폭염일수,22.0
133,대전,대전광역시,2023,폭염일수,25.0
133,대전,대전광역시,2024,폭염일수,43.0
133,대전,대전광역시,2025,폭염일수,44.0
133,대전,대전광역시,2026,폭염일수,17.0
133,대전,대전광역시,2016,한파일수,3.0
133,대전,대전광역시,2017,한파일수,0.0
133,대전,대전광역시,2018,한파일수,9.0
133,대전,대전광역시,2019,한파일수,0.0
133,대전,대전광역시,2020,한파일수,1.0
133,대전,대전광역시,2021,한파일수,6.0
133,대전,대전광역시,2022,한파일수,1.0
133,대전,대전광역시,2023,한파일수,3.0
133,대전,대전광역시,2024,한파일수,1.0
133,대전,대전광역시,2025,한파일수,1.0
133,대전,대전광역시,2026,한파일수,1.0
159,부산,부산광역시,2016,열대야일수,30.0
159,부산,부산광역시,2017,열대야일수,19.0
159,부산,부산광역시,2018,열대야일수,37.0
159,부산,부산광역시,2019,열대야일수,27.0
159,부산,부산광역시,2020,열대야일수,15.0
159,부산,부산광역시,2021,열대야일수,25.0
159,부산,부산광역시,2022,열대야일수,26.0
159,부산,부산광역시,2023,열대야일수,27.0
159,부산,부산광역시,2024,열대야일수,55.0
159,부산,부산광역시,2025,열대야일수,54.0
159,부산,부산광역시,2026,열대야일수,23.0
159,부산,부산광역시,2016,한파일수,0.0
159,부산,부산광역시,2017,한파일수,0.0
159,부산,부산광역시,2018,한파일수,0.0
159,부산,부산광역시,2019,한파일수,0.0
159,부산,부산광역시,2020,한파일수,0.0
159,부산,부산광역시,2021,한파일수,1.0
159,부산,부산광역시,2022,한파일수,0.0
159,부산,부산광역시,2023,한파일수,1.0
159,부산,부산광역시,2024,한파일수,0.0
159,부산,부산광역시,2025,한파일수,0.0
159,부산,부산광역시,2026,한파일수,0.0
296,북부산,부산광역시,2023,열대야일수,17.0
296,북부산,부산광역시,2024,열대야일수,40.0
296,북부산,부산광역시,2025,열대야일수,26.0
296,북부산,부산광역시,2026,열대야일수,21.0
296,북부산,부산광역시,2023,폭염일수,14.0
296,북부산,부산광역시,2024,폭염일수,44.0
296,북부산,부산광역시,2025,폭염일수,42.0
296,북부산,부산광역시,2026,폭염일수,19.0
296,북부산,부산광역시,2023,한파일수,1.0
296,북부산,부산광역시,2024,한파일수,0.0
296,북부산,부산광역시,2025,한파일수,0.0
296,북부산,부산광역시,2026,한파일수,0.0
108,서울,서울특별시,2016,열대야일수,32.0
108,서울,서울특별시,2017,열대야일수,19.0
108,서울,서울특별시,2018,열대야일수,29.0
108,서울,서울특별시,2019,열대야일수,17.0
108,서울,서울특별시,2020,열대야일수,13.0
108,서울,서울특별시,2021,열대야일수,21.0
108,서울,서울특별시,2022,열대야일수,24.0
108,서울,서울특별시,2023,열대야일수,25.0
108,서울,서울특별시,2024,열대야일수,48.0
108,서울,서울특별시,2025,열대야일수,47.0
108,서울,서울특별시,2026,열대야일수,19.0
108,서울,서울특별시,2016,폭염일수,24.0
108,서울,서울특별시,2017,폭염일수,13.0
108,서울,서울특별시,2018,폭염일수,35.0
108,서울,서울특별시,2019,폭염일수,15.0
108,서울,서울특별시,2020,폭염일수,4.0
108,서울,서울특별시,2021,폭염일수,18.0
108,서울,서울특별시,2022,폭염일수,10.0
108,서울,서울특별시,2023,폭염일수,19.0
108,서울,서울특별시,2024,폭염일수,33.0
108,서울,서울특별시,2025,폭염일수,28.0
108,서울,서울특별시,2026,폭염일수,10.0
108,서울,서울특별시,2016,한파일수,5.0
108,서울,서울특별시,2017,한파일수,3.0
108,서울,서울특별시,2018,한파일수,11.0
108,서울,서울특별시,2019,한파일수,0.0
108,서울,서울특별시,2020,한파일수,2.0
108,서울,서울특별시,2021,한파일수,8.0
108,서울,서울특별시,2022,한파일수,4.0
108,서울,서울특별시,2023,한파일수,7.0
108,서울,서울특별시,2024,한파일수,1.0
108,서울,서울특별시,2025,한파일수,1.0
108,서울,서울특별시,2026,한파일수,3.0
239,세종,세종특별자치시,2019,열대야일수,
239,세종,세종특별자치시,2020,열대야일수,7.0
239,세종,세종특별자치시,2021,열대야일수,2.0
239,세종,세종특별자치시,2022,열대야일수,14.0
239,세종,세종특별자치시,2023,열대야일수,4.0
239,세종,세종특별자치시,2024,열대야일수,20.0
239,세종,세종특별자치시,2025,열대야일수,14.0
239,세종,세종특별자치시,2026,열대야일수,11.0
239,세종,세종특별자치시,2019,폭염일수,11.0
239,세종,세종특별자치시,2020,폭염일수,10.0
239,세종,세종특별자치시,2021,폭염일수,16.0
239,세종,세종특별자치시,2022,폭염일수,15.0
239,세종,세종특별자치시,2023,폭염일수,20.0
239,세종,세종특별자치시,2024,폭염일수,32.0
239,세종,세종특별자치시,2025,폭염일수,28.0
239,세종,세종특별자치시,2026,폭염일수,11.0
239,세종,세종특별자치시,2019,한파일수,
239,세종,세종특별자치시,2020,한파일수,1.0
239,세종,세종특별자치시,2021,한파일수,6.0
239,세종,세종특별자치시,2022,한파일수,4.0
239,세종,세종특별자치시,2023,한파일수,5.0
239,세종,세종특별자치시,2024,한파일수,0.0
239,세종,세종특별자치시,2025,한파일수,1.0
239,세종,세종특별자치시,2026,한파일수,1.0
152,울산,울산광역시,2016,열대야일수,13.0
152,울산,울산광역시,2017,열대야일수,13.0
152,울산,울산광역시,2018,열대야일수,22.0
152,울산,울산광역시,2019,열대야일수,14.0
152,울산,울산광역시,2020,열대야일수,14.0
152,울산,울산광역시,2021,열대야일수,3.0
152,울산,울산광역시,2022,열대야일수,20.0
152,울산,울산광역시,2023,열대야일수,5.0
152,울산,울산광역시,2024,열대야일수,23.0
152,울산,울산광역시,2025,열대야일수,18.0
152,울산,울산광역시,2026,열대야일수,18.0
152,울산,울산광역시,2016,폭염일수,14.0
152,울산,울산광역시,2017,폭염일수,19.0
152,울산,울산광역시,2018,폭염일수,23.0
152,울산,울산광역시,2019,폭염일수,8.0
152,울산,울산광역시,2020,폭염일수,11.0
152,울산,울산광역시,2021,폭염일수,7.0
152,울산,울산광역시,2022,폭염일수,10.0
152,울산,울산광역시,2023,폭염일수,6.0
152,울산,울산광역시,2024,폭염일수,23.0
152,울산,울산광역시,2025,폭염일수,28.0
152,울산,울산광역시,2026,폭염일수,17.0
152,울산,울산광역시,2016,한파일수,0.0
152,울산,울산광역시,2017,한파일수,0.0
152,울산,울산광역시,2018,한파일수,1.0
152,울산,울산광역시,2019,한파일수,0.0
152,울산,울산광역시,2020,한파일수,0.0
152,울산,울산광역시,2021,한파일수,1.0
152,울산,울산광역시,2022,한파일수,0.0
152,울산,울산광역시,2023,한파일수,1.0
152,울산,울산광역시,2024,한파일수,0.0
152,울산,울산광역시,2025,한파일수,0.0
152,울산,울산광역시,2026,한파일수,0.0
201,강화,인천광역시,2016,열대야일수,5.0
201,강화,인천광역시,2017,열대야일수,4.0
201,강화,인천광역시,2018,열대야일수,12.0
201,강화,인천광역시,2019,열대야일수,5.0
201,강화,인천광역시,2020,열대야일수,2.0
201,강화,인천광역시,2021,열대야일수,0.0
201,강화,인천광역시,2022,열대야일수,11.0
201,강화,인천광역시,2023,열대야일수,1.0
201,강화,인천광역시,2024,열대야일수,12.0
201,강화,인천광역시,2025,열대야일수,11.0
201,강화,인천광역시,2026,열대야일수,10.0
201,강화,인천광역시,2016,폭염일수,5.0
201,강화,인천광역시,2017,폭염일수,2.0
201,강화,인천광역시,2018,폭염일수,18.0
201,강화,인천광역시,2019,폭염일수,8.0
201,강화,인천광역시,2020,폭염일수,1.0
201,강화,인천광역시,2021,폭염일수,9.0
201,강화,인천광역시,2022,폭염일수,2.0
201,강화,인천광역시,2023,폭염일수,1.0
201,강화,인천광역시,2024,폭염일수,4.0
201,강화,인천광역시,2025,폭염일수,6.0
201,강화,인천광역시,2026,폭염일수,5.0
201,강화,인천광역시,2016,한파일수,8.0
201,강화,인천광역시,2017,한파일수,10.0
201,강화,인천광역시,2018,한파일수,22.0
201,강화,인천광역시,2019,한파일수,3.0
201,강화,인천광역시,2020,한파일수,6.0
201,강화,인천광역시,2021,한파일수,11.0
201,강화,인천광역시,2022,한파일수,14.0
201,강화,인천광역시,2023,한파일수,10.0
201,강화,인천광역시,2024,한파일수,2.0
201,강화,인천광역시,2025,한파일수,7.0
201,강화,인천광역시,2026,한파일수,9.0
102,백령도,인천광역시,2016,열대야일수,5.0
102,백령도,인천광역시,2017,열대야일수,3.0
102,백령도,인천광역시,2018,열대야일수,0.0
102,백령도,인천광역시,2019,열대야일수,0.0
102,백령도,인천광역시,2020,열대야일수,0.0
102,백령도,인천광역시,2021,열대야일수,0.0
102,백령도,인천광역시,2022,열대야일수,3.0
102,백령도,인천광역시,2023,열대야일수,0.0
102,백령도,인천광역시,2024,열대야일수,10.0
102,백령도,인천광역시,2025,열대야일수,6.0
102,백령도,인천광역시,2026,열대야일수,2.0
102,백령도,인천광역시,2016,폭염일수,0.0
102,백령도,인천광역시,2017,폭염일수,0.0
102,백령도,인천광역시,2018,폭염일수,0.0
102,백령도,인천광역시,2019,폭염일수,0.0
102,백령도,인천광역시,2020,폭염일수,0.0
102,백령도,인천광역시,2021,폭염일수,0.0
102,백령도,인천광역시,2022,폭염일수,0.0
102,백령도,인천광역시,2023,폭염일수,0.0
102,백령도,인천광역시,2024,폭염일수,0.0
102,백령도,인천광역시,2025,폭염일수,0.0
102,백령도,인천광역시,2026,폭염일수,0.0
102,백령도,인천광역시,2016,한파일수,1.0
102,백령도,인천광역시,2017,한파일수,0.0
102,백령도,인천광역시,2018,한파일수,3.0
102,백령도,인천광역시,2019,한파일수,0.0
102,백령도,인천광역시,2020,한파일수,0.0
102,백령도,인천광역시,2021,한파일수,0.0
102,백령도,인천광역시,2022,한파일수,0.0
102,백령도,인천광역시,2023,한파일수,1.0
102,백령도,인천광역시,2024,한파일수,0.0
102,백령도,인천광역시,2025,한파일수,0.0
102,백령도,인천광역시,2026,한파일수,0.0
112,인천,인천광역시,2016,열대야일수,33.0
112,인천,인천광역시,2017,열대야일수,18.0
112,인천,인천광역시,2018,열대야일수,27.0
112,인천,인천광역시,2019,열대야일수,16.0
112,인천,인천광역시,2020,열대야일수,7.0
112,인천,인천광역시,2021,열대야일수,22.0
112,인천,인천광역시,2022,열대야일수,15.0
112,인천,인천광역시,2023,열대야일수,22.0
112,인천,인천광역시,2024,열대야일수,46.0
112,인천,인천광역시,2025,열대야일수,41.0
112,인천,인천광역시,2026,열대야일수,20.0
112,인천,인천광역시,2016,폭염일수,8.0
112,인천,인천광역시,2017,폭염일수,2.0
112,인천,인천광역시,2018,폭염일수,20.0
112,인천,인천광역시,2019,폭염일수,9.0
112,인천,인천광역시,2020,폭염일수,1.0
112,인천,인천광역시,2021,폭염일수,8.0
112,인천,인천광역시,2022,폭염일수,2.0
112,인천,인천광역시,2023,폭염일수,3.0
112,인천,인천광역시,2024,폭염일수,13.0
112,인천,인천광역시,2025,폭염일수,11.0
112,인천,인천광역시,2026,폭염일수,6.0
112,인천,인천광역시,2016,한파일수,3.0
112,인천,인천광역시,2017,한파일수,0.0
112,인천,인천광역시,2018,한파일수,7.0
112,인천,인천광역시,2019,한파일수,0.0
112,인천,인천광역시,2020,한파일수,0.0
112,인천,인천광역시,2021,한파일수,5.0
112,인천,인천광역시,2022,한파일수,3.0
112,인천,인천광역시,2023,한파일수,5.0
112,인천,인천광역시,2024,한파일수,1.0
112,인천,인천광역시,2025,한파일수,0.0
112,인천,인천광역시,2026,한파일수,3.0
259,강진군,전남광주통합특별시,2016,열대야일수,6.0
259,강진군,전남광주통합특별시,2017,열대야일수,14.0
259,강진군,전남광주통합특별시,2018,열대야일수,22.0
259,강진군,전남광주통합특별시,2019,열대야일수,12.0
259,강진군,전남광주통합특별시,2020,열대야일수,15.0
259,강진군,전남광주통합특별시,2021,열대야일수,5.0
259,강진군,전남광주통합특별시,2022,열대야일수,24.0
259,강진군,전남광주통합특별시,2023,열대야일수,13.0
259,강진군,전남광주통합특별시,2024,열대야일수,31.0
259,강진군,전남광주통합특별시,2025,열대야일수,19.0
259,강진군,전남광주통합특별시,2026,열대야일수,15.0
259,강진군,전남광주통합특별시,2016,폭염일수,23.0
259,강진군,전남광주통합특별시,2017,폭염일수,13.0
259,강진군,전남광주통합특별시,2018,폭염일수,29.0
259,강진군,전남광주통합특별시,2019,폭염일수,9.0
259,강진군,전남광주통합특별시,2020,폭염일수,7.0
259,강진군,전남광주통합특별시,2021,폭염일수,10.0
259,강진군,전남광주통합특별시,2022,폭염일수,20.0
259,강진군,전남광주통합특별시,2023,폭염일수,18.0
259,강진군,전남광주통합특별시,2024,폭염일수,49.0
259,강진군,전남광주통합특별시,2025,폭염일수,47.0
259,강진군,전남광주통합특별시,2026,폭염일수,18.0
259,강진군,전남광주통합특별시,2016,한파일수,0.0
259,강진군,전남광주통합특별시,2017,한파일수,0.0
259,강진군,전남광주통합특별시,2018,한파일수,1.0
259,강진군,전남광주통합특별시,2019,한파일수,0.0
259,강진군,전남광주통합특별시,2020,한파일수,0.0
259,강진군,전남광주통합특별시,2021,한파일수,2.0
259,강진군,전남광주통합특별시,2022,한파일수,0.0
259,강진군,전남광주통합특별시,2023,한파일수,1.0
259,강진군,전남광주통합특별시,2024,한파일수,0.0
259,강진군,전남광주통합특별시,2025,한파일수,0.0
259,강진군,전남광주통합특별시,2026,한파일수,0.0
262,고흥,전남광주통합특별시,2016,열대야일수,3.0
262,고흥,전남광주통합특별시,2017,열대야일수,8.0
262,고흥,전남광주통합특별시,2018,열대야일수,13.0
262,고흥,전남광주통합특별시,2019,열대야일수,3.0
262,고흥,전남광주통합특별시,2020,열대야일수,10.0
262,고흥,전남광주통합특별시,2021,열대야일수,1.0
262,고흥,전남광주통합특별시,2022,열대야일수,15.0
262,고흥,전남광주통합특별시,2023,열대야일수,4.0
262,고흥,전남광주통합특별시,2024,열대야일수,28.0
262,고흥,전남광주통합특별시,2025,열대야일수,11.0
262,고흥,전남광주통합특별시,2026,열대야일수,14.0
262,고흥,전남광주통합특별시,2016,폭염일수,16.0
262,고흥,전남광주통합특별시,2017,폭염일수,7.0
262,고흥,전남광주통합특별시,2018,폭염일수,22.0
262,고흥,전남광주통합특별시,2019,폭염일수,6.0
262,고흥,전남광주통합특별시,2020,폭염일수,5.0
262,고흥,전남광주통합특별시,2021,폭염일수,6.0
262,고흥,전남광주통합특별시,2022,폭염일수,0.0
262,고흥,전남광주통합특별시,2023,폭염일수,5.0
262,고흥,전남광주통합특별시,2024,폭염일수,46.0
262,고흥,전남광주통합특별시,2025,폭염일수,46.0
262,고흥,전남광주통합특별시,2026,폭염일수,16.0
262,고흥,전남광주통합특별시,2016,한파일수,0.0
262,고흥,전남광주통합특별시,2017,한파일수,0.0
262,고흥,전남광주통합특별시,2018,한파일수,1.0
262,고흥,전남광주통합특별시,2019,한파일수,0.0
262,고흥,전남광주통합특별시,2020,한파일수,0.0
262,고흥,전남광주통합특별시,2021,한파일수,2.0
262,고흥,전남광주통합특별시,2022,한파일수,0.0
262,고흥,전남광주통합특별시,2023,한파일수,1.0
262,고흥,전남광주통합특별시,2024,한파일수,0.0
262,고흥,전남광주통합특별시,2025,한파일수,0.0
262,고흥,전남광주통합특별시,2026,한파일수,0.0
266,광양시,전남광주통합특별시,2016,열대야일수,20.0
266,광양시,전남광주통합특별시,2017,열대야일수,15.0
266,광양시,전남광주통합특별시,2018,열대야일수,28.0
266,광양시,전남광주통합특별시,2019,열대야일수,14.0
266,광양시,전남광주통합특별시,2020,열대야일수,14.0
266,광양시,전남광주통합특별시,2021,열대야일수,12.0
266,광양시,전남광주통합특별시,2022,열대야일수,24.0
266,광양시,전남광주통합특별시,2023,열대야일수,15.0
266,광양시,전남광주통합특별시,2024,열대야일수,46.0
266,광양시,전남광주통합특별시,2025,열대야일수,30.0
266,광양시,전남광주통합특별시,2026,열대야일수,24.0
266,광양시,전남광주통합특별시,2016,폭염일수,29.0
266,광양시,전남광주통합특별시,2017,폭염일수,18.0
266,광양시,전남광주통합특별시,2018,폭염일수,34.0
266,광양시,전남광주통합특별시,2019,폭염일수,13.0
266,광양시,전남광주통합특별시,2020,폭염일수,10.0
266,광양시,전남광주통합특별시,2021,폭염일수,10.0
266,광양시,전남광주통합특별시,2022,폭염일수,13.0
266,광양시,전남광주통합특별시,2023,폭염일수,15.0
266,광양시,전남광주통합특별시,2024,폭염일수,45.0
266,광양시,전남광주통합특별시,2025,폭염일수,41.0
266,광양시,전남광주통합특별시,2026,폭염일수,17.0
266,광양시,전남광주통합특별시,2016,한파일수,0.0
266,광양시,전남광주통합특별시,2017,한파일수,0.0
266,광양시,전남광주통합특별시,2018,한파일수,0.0
266,광양시,전남광주통합특별시,2019,한파일수,0.0
266,광양시,전남광주통합특별시,2020,한파일수,0.0
266,광양시,전남광주통합특별시,2021,한파일수,0.0
266,광양시,전남광주통합특별시,2022,한파일수,0.0
266,광양시,전남광주통합특별시,2023,한파일수,1.0
266,광양시,전남광주통합특별시,2024,한파일수,0.0
266,광양시,전남광주통합특별시,2025,한파일수,0.0
266,광양시,전남광주통합특별시,2026,한파일수,0.0
156,광주,전남광주통합특별시,2016,열대야일수,27.0
156,광주,전남광주통합특별시,2017,열대야일수,22.0
156,광주,전남광주통합특별시,2018,열대야일수,30.0
156,광주,전남광주통합특별시,2019,열대야일수,22.0
156,광주,전남광주통합특별시,2020,열대야일수,16.0
156,광주,전남광주통합특별시,2021,열대야일수,8.0
156,광주,전남광주통합특별시,2022,열대야일수,27.0
